"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 06 23:17:15 GMT 2024","Tue Aug 06 23:17:16 GMT 2024","675","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Tue Aug 06 23:23:52 GMT 2024","Tue Aug 06 23:23:54 GMT 2024","1579","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Tue Aug 06 23:26:54 GMT 2024","Tue Aug 06 23:26:55 GMT 2024","1110","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Tue Aug 06 23:23:34 GMT 2024","Tue Aug 06 23:23:38 GMT 2024","4504","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Tue Aug 06 23:27:19 GMT 2024","Tue Aug 06 23:27:20 GMT 2024","851","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Tue Aug 06 23:15:35 GMT 2024","Tue Aug 06 23:15:36 GMT 2024","825","","","","","","Validate Council Output [ConwyCountyBorough]",""
"passed","Tue Aug 06 23:03:24 GMT 2024","Tue Aug 06 23:06:27 GMT 2024","183104","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Tue Aug 06 23:26:47 GMT 2024","Tue Aug 06 23:27:05 GMT 2024","17466","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Tue Aug 06 23:23:42 GMT 2024","Tue Aug 06 23:23:47 GMT 2024","4265","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Tue Aug 06 23:03:23 GMT 2024","Tue Aug 06 23:03:24 GMT 2024","728","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"failed","Tue Aug 06 23:06:39 GMT 2024","Tue Aug 06 23:06:39 GMT 2024","634","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"failed","Tue Aug 06 23:19:04 GMT 2024","Tue Aug 06 23:19:05 GMT 2024","644","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Tue Aug 06 23:23:26 GMT 2024","Tue Aug 06 23:23:26 GMT 2024","464","","","","","","Validate Council Output [ReadingBoroughCouncil]",""
"failed","Tue Aug 06 23:21:08 GMT 2024","Tue Aug 06 23:23:26 GMT 2024","137531","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Tue Aug 06 23:05:50 GMT 2024","Tue Aug 06 23:15:35 GMT 2024","584901","","","","","","Validate Council Output [ChorleyCouncil]",""
"failed","Tue Aug 06 23:26:53 GMT 2024","Tue Aug 06 23:26:54 GMT 2024","1392","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Tue Aug 06 23:19:51 GMT 2024","Tue Aug 06 23:20:36 GMT 2024","45283","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Tue Aug 06 23:19:45 GMT 2024","Tue Aug 06 23:19:50 GMT 2024","5017","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Tue Aug 06 23:21:21 GMT 2024","Tue Aug 06 23:23:42 GMT 2024","141799","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"passed","Tue Aug 06 23:20:52 GMT 2024","Tue Aug 06 23:21:08 GMT 2024","16344","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"passed","Tue Aug 06 23:11:43 GMT 2024","Tue Aug 06 23:11:48 GMT 2024","4045","","","","","","Validate Council Output [CheshireEastCouncil]",""
"failed","Tue Aug 06 23:11:46 GMT 2024","Tue Aug 06 23:16:45 GMT 2024","299166","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil]",""
"passed","Tue Aug 06 23:23:51 GMT 2024","Tue Aug 06 23:23:52 GMT 2024","1446","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Tue Aug 06 23:26:25 GMT 2024","Tue Aug 06 23:26:26 GMT 2024","850","","","","","","Validate Council Output [TelfordAndWrekinCouncil]",""
"passed","Tue Aug 06 23:26:51 GMT 2024","Tue Aug 06 23:27:13 GMT 2024","21836","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Tue Aug 06 23:06:35 GMT 2024","Tue Aug 06 23:06:35 GMT 2024","589","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"passed","Tue Aug 06 23:11:40 GMT 2024","Tue Aug 06 23:11:46 GMT 2024","5288","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Tue Aug 06 23:20:58 GMT 2024","Tue Aug 06 23:20:58 GMT 2024","811","","","","","","Validate Council Output [MalvernHillsDC]",""
"failed","Tue Aug 06 23:20:46 GMT 2024","Tue Aug 06 23:20:51 GMT 2024","5549","","","","","","Validate Council Output [HullCityCouncil]",""
"passed","Tue Aug 06 23:17:44 GMT 2024","Tue Aug 06 23:18:20 GMT 2024","35810","","","","","","Validate Council Output [GuildfordCouncil]",""
"passed","Tue Aug 06 23:23:55 GMT 2024","Tue Aug 06 23:26:22 GMT 2024","146808","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Tue Aug 06 23:19:13 GMT 2024","Tue Aug 06 23:19:15 GMT 2024","2233","","","","","","Validate Council Output [HaringeyCouncil]",""
"failed","Tue Aug 06 23:24:23 GMT 2024","Tue Aug 06 23:24:24 GMT 2024","1239","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Tue Aug 06 23:24:29 GMT 2024","Tue Aug 06 23:24:31 GMT 2024","1819","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"passed","Tue Aug 06 23:26:27 GMT 2024","Tue Aug 06 23:26:51 GMT 2024","24015","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Tue Aug 06 23:27:08 GMT 2024","Tue Aug 06 23:27:27 GMT 2024","18899","","","","","","Validate Council Output [WestLothianCouncil]",""
"failed","Tue Aug 06 23:06:24 GMT 2024","Tue Aug 06 23:11:24 GMT 2024","300022","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Tue Aug 06 23:11:30 GMT 2024","Tue Aug 06 23:15:41 GMT 2024","251842","","","","","","Validate Council Output [BrightonandHoveCityCouncil]",""
"passed","Tue Aug 06 23:17:54 GMT 2024","Tue Aug 06 23:17:56 GMT 2024","2132","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"failed","Tue Aug 06 23:03:23 GMT 2024","Tue Aug 06 23:06:24 GMT 2024","180876","","","","","","Validate Council Output [BexleyCouncil]",""
"passed","Tue Aug 06 23:21:17 GMT 2024","Tue Aug 06 23:21:18 GMT 2024","1087","","","","","","Validate Council Output [NewhamCouncil]",""
"passed","Tue Aug 06 23:23:54 GMT 2024","Tue Aug 06 23:23:55 GMT 2024","535","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Tue Aug 06 23:27:27 GMT 2024","Tue Aug 06 23:27:27 GMT 2024","816","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Tue Aug 06 23:24:31 GMT 2024","Tue Aug 06 23:24:40 GMT 2024","9599","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Tue Aug 06 23:27:33 GMT 2024","Tue Aug 06 23:28:07 GMT 2024","33539","","","","","","Validate Council Output [WychavonDistrictCouncil]",""
"passed","Tue Aug 06 23:20:21 GMT 2024","Tue Aug 06 23:20:22 GMT 2024","1173","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Tue Aug 06 23:23:59 GMT 2024","Tue Aug 06 23:24:06 GMT 2024","6941","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"passed","Tue Aug 06 23:06:35 GMT 2024","Tue Aug 06 23:06:39 GMT 2024","3286","","","","","","Validate Council Output [CardiffCouncil]",""
"failed","Tue Aug 06 23:26:46 GMT 2024","Tue Aug 06 23:26:53 GMT 2024","6259","","","","","","Validate Council Output [UttlesfordDistrictCouncil]",""
"passed","Tue Aug 06 23:24:06 GMT 2024","Tue Aug 06 23:24:09 GMT 2024","3754","","","","","","Validate Council Output [OldhamCouncil]",""
"passed","Tue Aug 06 23:11:24 GMT 2024","Tue Aug 06 23:11:29 GMT 2024","4516","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Tue Aug 06 23:20:37 GMT 2024","Tue Aug 06 23:21:17 GMT 2024","40415","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue Aug 06 23:23:47 GMT 2024","Tue Aug 06 23:23:59 GMT 2024","12262","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Tue Aug 06 23:17:43 GMT 2024","Tue Aug 06 23:17:43 GMT 2024","191","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"failed","Tue Aug 06 23:16:45 GMT 2024","Tue Aug 06 23:17:43 GMT 2024","58001","","","","","","Validate Council Output [GatesheadCouncil]",""
"passed","Tue Aug 06 23:27:02 GMT 2024","Tue Aug 06 23:27:03 GMT 2024","1581","","","","","","Validate Council Output [WelhatCouncil]",""
"passed","Tue Aug 06 23:23:59 GMT 2024","Tue Aug 06 23:24:00 GMT 2024","913","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Tue Aug 06 23:15:37 GMT 2024","Tue Aug 06 23:15:42 GMT 2024","4773","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"failed","Tue Aug 06 23:17:43 GMT 2024","Tue Aug 06 23:17:44 GMT 2024","634","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Tue Aug 06 23:26:26 GMT 2024","Tue Aug 06 23:26:27 GMT 2024","930","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"passed","Tue Aug 06 23:19:05 GMT 2024","Tue Aug 06 23:19:06 GMT 2024","680","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Tue Aug 06 23:19:50 GMT 2024","Tue Aug 06 23:20:33 GMT 2024","43346","","","","","","Validate Council Output [LeedsCityCouncil]",""
"passed","Tue Aug 06 23:24:09 GMT 2024","Tue Aug 06 23:24:23 GMT 2024","13759","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Tue Aug 06 23:23:48 GMT 2024","Tue Aug 06 23:23:59 GMT 2024","10945","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"failed","Tue Aug 06 23:18:27 GMT 2024","Tue Aug 06 23:19:45 GMT 2024","78242","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"passed","Tue Aug 06 23:11:40 GMT 2024","Tue Aug 06 23:11:40 GMT 2024","428","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
"passed","Tue Aug 06 23:17:16 GMT 2024","Tue Aug 06 23:18:11 GMT 2024","54684","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Tue Aug 06 23:26:32 GMT 2024","Tue Aug 06 23:26:33 GMT 2024","1097","","","","","","Validate Council Output [SwanseaCouncil]",""
"passed","Tue Aug 06 23:21:13 GMT 2024","Tue Aug 06 23:23:31 GMT 2024","138036","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Tue Aug 06 23:17:15 GMT 2024","Tue Aug 06 23:17:15 GMT 2024","505","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"failed","Tue Aug 06 23:27:13 GMT 2024","Tue Aug 06 23:28:01 GMT 2024","48108","","","","","","Validate Council Output [WalthamForest]",""
"failed","Tue Aug 06 23:18:20 GMT 2024","Tue Aug 06 23:19:13 GMT 2024","53250","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"failed","Tue Aug 06 23:18:59 GMT 2024","Tue Aug 06 23:19:48 GMT 2024","48754","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Tue Aug 06 23:20:36 GMT 2024","Tue Aug 06 23:20:37 GMT 2024","737","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Tue Aug 06 23:24:44 GMT 2024","Tue Aug 06 23:26:30 GMT 2024","106365","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"passed","Tue Aug 06 23:11:39 GMT 2024","Tue Aug 06 23:11:40 GMT 2024","1388","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Tue Aug 06 23:27:00 GMT 2024","Tue Aug 06 23:27:02 GMT 2024","2069","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"failed","Tue Aug 06 23:27:05 GMT 2024","Tue Aug 06 23:27:08 GMT 2024","3044","","","","","","Validate Council Output [ValeofWhiteHorseCouncil]",""
"passed","Tue Aug 06 23:20:22 GMT 2024","Tue Aug 06 23:20:24 GMT 2024","1430","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Tue Aug 06 23:27:03 GMT 2024","Tue Aug 06 23:27:19 GMT 2024","16002","","","","","","Validate Council Output [WestBerkshireCouncil]",""
"passed","Tue Aug 06 23:16:56 GMT 2024","Tue Aug 06 23:16:58 GMT 2024","1630","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"failed","Tue Aug 06 23:18:00 GMT 2024","Tue Aug 06 23:18:01 GMT 2024","437","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Tue Aug 06 23:26:42 GMT 2024","Tue Aug 06 23:26:46 GMT 2024","4678","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Tue Aug 06 23:19:18 GMT 2024","Tue Aug 06 23:19:58 GMT 2024","40075","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Tue Aug 06 23:11:35 GMT 2024","Tue Aug 06 23:11:36 GMT 2024","668","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Tue Aug 06 23:24:40 GMT 2024","Tue Aug 06 23:24:44 GMT 2024","3392","","","","","","Validate Council Output [StroudDistrictCouncil]",""
"failed","Tue Aug 06 23:06:24 GMT 2024","Tue Aug 06 23:06:24 GMT 2024","4","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"passed","Tue Aug 06 23:15:47 GMT 2024","Tue Aug 06 23:17:10 GMT 2024","83206","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Tue Aug 06 23:24:11 GMT 2024","Tue Aug 06 23:26:26 GMT 2024","134770","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"failed","Tue Aug 06 23:06:30 GMT 2024","Tue Aug 06 23:11:30 GMT 2024","300043","","","","","","Validate Council Output [BarnetCouncil]",""
"passed","Tue Aug 06 23:28:07 GMT 2024","Tue Aug 06 23:28:10 GMT 2024","3449","","","","","","Validate Council Output [WyreCouncil]",""
"failed","Tue Aug 06 23:18:01 GMT 2024","Tue Aug 06 23:18:59 GMT 2024","58432","","","","","","Validate Council Output [EastLindseyDistrictCouncil]",""
"passed","Tue Aug 06 23:20:35 GMT 2024","Tue Aug 06 23:20:40 GMT 2024","5647","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Tue Aug 06 23:17:56 GMT 2024","Tue Aug 06 23:17:59 GMT 2024","2697","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Tue Aug 06 23:05:39 GMT 2024","Tue Aug 06 23:05:40 GMT 2024","1424","","","","","","Validate Council Output [BuryCouncil]",""
"passed","Tue Aug 06 23:23:31 GMT 2024","Tue Aug 06 23:23:34 GMT 2024","2346","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Tue Aug 06 23:26:22 GMT 2024","Tue Aug 06 23:26:24 GMT 2024","2479","","","","","","Validate Council Output [RhonddaCynonTaffCouncil]",""
"passed","Tue Aug 06 23:17:07 GMT 2024","Tue Aug 06 23:17:54 GMT 2024","47029","","","","","","Validate Council Output [BroxtoweBoroughCouncil]",""
"passed","Tue Aug 06 23:26:26 GMT 2024","Tue Aug 06 23:26:38 GMT 2024","11514","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Tue Aug 06 23:06:29 GMT 2024","Tue Aug 06 23:06:30 GMT 2024","685","","","","","","Validate Council Output [BCPCouncil]",""
"failed","Tue Aug 06 23:24:25 GMT 2024","Tue Aug 06 23:24:29 GMT 2024","3516","","","","","","Validate Council Output [StHelensBC]",""
"passed","Tue Aug 06 23:26:14 GMT 2024","Tue Aug 06 23:26:14 GMT 2024","573","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Tue Aug 06 23:23:46 GMT 2024","Tue Aug 06 23:23:48 GMT 2024","1998","","","","","","Validate Council Output [NorthYorkshire]",""
"failed","Tue Aug 06 23:20:51 GMT 2024","Tue Aug 06 23:21:22 GMT 2024","30812","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"passed","Tue Aug 06 23:11:48 GMT 2024","Tue Aug 06 23:16:56 GMT 2024","308528","","","","","","Validate Council Output [CheshireWestAndChesterCouncil]",""
"failed","Tue Aug 06 23:27:27 GMT 2024","Tue Aug 06 23:27:29 GMT 2024","1746","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Tue Aug 06 23:11:30 GMT 2024","Tue Aug 06 23:11:30 GMT 2024","670","","","","","","Validate Council Output [BarnsleyMBCouncil]",""
"passed","Tue Aug 06 23:11:36 GMT 2024","Tue Aug 06 23:11:39 GMT 2024","3044","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"passed","Tue Aug 06 23:20:24 GMT 2024","Tue Aug 06 23:20:50 GMT 2024","26194","","","","","","Validate Council Output [EppingForestDistrictCouncil]",""
"passed","Tue Aug 06 23:28:31 GMT 2024","Tue Aug 06 23:28:34 GMT 2024","2930","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Tue Aug 06 23:15:41 GMT 2024","Tue Aug 06 23:15:44 GMT 2024","2088","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Tue Aug 06 23:18:11 GMT 2024","Tue Aug 06 23:19:04 GMT 2024","53570","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"failed","Tue Aug 06 23:28:01 GMT 2024","Tue Aug 06 23:28:13 GMT 2024","11333","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"failed","Tue Aug 06 23:23:55 GMT 2024","Tue Aug 06 23:26:14 GMT 2024","139319","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"failed","Tue Aug 06 23:03:23 GMT 2024","Tue Aug 06 23:05:39 GMT 2024","135866","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Tue Aug 06 23:15:42 GMT 2024","Tue Aug 06 23:15:45 GMT 2024","3608","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Tue Aug 06 23:27:36 GMT 2024","Tue Aug 06 23:27:39 GMT 2024","2971","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Tue Aug 06 23:21:03 GMT 2024","Tue Aug 06 23:21:11 GMT 2024","8050","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"failed","Tue Aug 06 23:17:51 GMT 2024","Tue Aug 06 23:18:27 GMT 2024","35937","","","","","","Validate Council Output [KirkleesCouncil]",""
"failed","Tue Aug 06 23:21:23 GMT 2024","Tue Aug 06 23:21:25 GMT 2024","1244","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"failed","Tue Aug 06 23:16:58 GMT 2024","Tue Aug 06 23:17:51 GMT 2024","52900","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Tue Aug 06 23:23:39 GMT 2024","Tue Aug 06 23:23:51 GMT 2024","11524","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Tue Aug 06 23:26:35 GMT 2024","Tue Aug 06 23:26:42 GMT 2024","6690","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Tue Aug 06 23:27:20 GMT 2024","Tue Aug 06 23:27:36 GMT 2024","15508","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Tue Aug 06 23:11:30 GMT 2024","Tue Aug 06 23:11:35 GMT 2024","4480","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Tue Aug 06 23:24:00 GMT 2024","Tue Aug 06 23:24:11 GMT 2024","10987","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Tue Aug 06 23:19:15 GMT 2024","Tue Aug 06 23:19:18 GMT 2024","2668","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Tue Aug 06 23:26:38 GMT 2024","Tue Aug 06 23:26:47 GMT 2024","9465","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Tue Aug 06 23:06:43 GMT 2024","Tue Aug 06 23:11:43 GMT 2024","300610","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Tue Aug 06 23:20:57 GMT 2024","Tue Aug 06 23:20:58 GMT 2024","1011","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Tue Aug 06 23:17:10 GMT 2024","Tue Aug 06 23:17:12 GMT 2024","1487","","","","","","Validate Council Output [DoncasterCouncil]",""
"failed","Tue Aug 06 23:11:29 GMT 2024","Tue Aug 06 23:11:29 GMT 2024","3","","","","","","Validate Council Output [BracknellForestCouncil]",""
"failed","Tue Aug 06 23:11:29 GMT 2024","Tue Aug 06 23:11:30 GMT 2024","832","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Tue Aug 06 23:17:59 GMT 2024","Tue Aug 06 23:18:00 GMT 2024","1277","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Tue Aug 06 23:20:40 GMT 2024","Tue Aug 06 23:20:57 GMT 2024","16278","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"passed","Tue Aug 06 23:23:38 GMT 2024","Tue Aug 06 23:23:39 GMT 2024","1337","","","","","","Validate Council Output [SolihullCouncil]",""
"passed","Tue Aug 06 23:15:36 GMT 2024","Tue Aug 06 23:15:37 GMT 2024","1142","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Tue Aug 06 23:19:58 GMT 2024","Tue Aug 06 23:20:46 GMT 2024","47625","","","","","","Validate Council Output [HounslowCouncil]",""
"failed","Tue Aug 06 23:26:30 GMT 2024","Tue Aug 06 23:26:32 GMT 2024","1901","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Tue Aug 06 23:17:12 GMT 2024","Tue Aug 06 23:17:13 GMT 2024","1974","","","","","","Validate Council Output [DorsetCouncil]",""
"passed","Tue Aug 06 23:26:24 GMT 2024","Tue Aug 06 23:26:25 GMT 2024","1080","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Tue Aug 06 23:03:23 GMT 2024","Tue Aug 06 23:05:50 GMT 2024","146928","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"passed","Tue Aug 06 23:21:18 GMT 2024","Tue Aug 06 23:21:21 GMT 2024","2364","","","","","","Validate Council Output [NewportCityCouncil]",""
"passed","Tue Aug 06 23:05:40 GMT 2024","Tue Aug 06 23:06:35 GMT 2024","54150","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Tue Aug 06 23:15:45 GMT 2024","Tue Aug 06 23:15:47 GMT 2024","1570","","","","","","Validate Council Output [DartfordBoroughCouncil]",""
"passed","Tue Aug 06 23:20:50 GMT 2024","Tue Aug 06 23:20:52 GMT 2024","2238","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Tue Aug 06 23:26:51 GMT 2024","Tue Aug 06 23:26:51 GMT 2024","944","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Tue Aug 06 23:06:27 GMT 2024","Tue Aug 06 23:06:29 GMT 2024","2017","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Tue Aug 06 23:26:33 GMT 2024","Tue Aug 06 23:26:35 GMT 2024","1899","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Tue Aug 06 23:27:29 GMT 2024","Tue Aug 06 23:27:33 GMT 2024","4095","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Tue Aug 06 23:20:58 GMT 2024","Tue Aug 06 23:20:59 GMT 2024","955","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Tue Aug 06 23:06:39 GMT 2024","Tue Aug 06 23:06:43 GMT 2024","3602","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"failed","Tue Aug 06 23:26:16 GMT 2024","Tue Aug 06 23:28:31 GMT 2024","135206","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Tue Aug 06 23:21:22 GMT 2024","Tue Aug 06 23:21:23 GMT 2024","1339","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Tue Aug 06 23:26:14 GMT 2024","Tue Aug 06 23:26:16 GMT 2024","1346","","","","","","Validate Council Output [SouthNorfolkCouncil]",""
"passed","Tue Aug 06 23:20:59 GMT 2024","Tue Aug 06 23:21:03 GMT 2024","3766","","","","","","Validate Council Output [RugbyBoroughCouncil]",""
"passed","Tue Aug 06 23:23:26 GMT 2024","Tue Aug 06 23:23:55 GMT 2024","28433","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
"failed","Tue Aug 06 23:17:13 GMT 2024","Tue Aug 06 23:17:15 GMT 2024","1330","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"passed","Tue Aug 06 23:21:25 GMT 2024","Tue Aug 06 23:23:46 GMT 2024","141148","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"failed","Tue Aug 06 23:19:06 GMT 2024","Tue Aug 06 23:19:51 GMT 2024","44869","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Tue Aug 06 23:20:33 GMT 2024","Tue Aug 06 23:20:34 GMT 2024","634","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Tue Aug 06 23:20:34 GMT 2024","Tue Aug 06 23:20:35 GMT 2024","664","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Tue Aug 06 23:15:44 GMT 2024","Tue Aug 06 23:17:07 GMT 2024","83340","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"failed","Tue Aug 06 23:19:48 GMT 2024","Tue Aug 06 23:20:21 GMT 2024","33101","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Tue Aug 06 23:27:39 GMT 2024","Tue Aug 06 23:27:41 GMT 2024","2198","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Tue Aug 06 23:21:11 GMT 2024","Tue Aug 06 23:21:12 GMT 2024","544","","","","","","Validate Council Output [RushmoorCouncil]",""
"passed","Tue Aug 06 23:24:25 GMT 2024","Tue Aug 06 23:24:25 GMT 2024","730","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"passed","Tue Aug 06 23:26:55 GMT 2024","Tue Aug 06 23:27:00 GMT 2024","4595","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Tue Aug 06 23:21:12 GMT 2024","Tue Aug 06 23:21:13 GMT 2024","1501","","","","","","Validate Council Output [SalfordCityCouncil]",""
